Symbol,StartTime,EndTime,"Trades Timestamp","Trades Quantity","Trades Price","Trades Exchange","Trades MarketCenter","Trades SubMarketCenter","Trades TRDI","Trades CanceledIndicator","Trades DOTT","Trades ITY","Trades MSN","Trades OMSN",Outcome,Message,Identity,Delay,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:36.213",100,507.63,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,125777,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:36.230",100,507.58,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,125805,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:50.860",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,126804,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:55.617",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127020,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:55.817",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,127035,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:55.817",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,127036,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.007",389,507.4,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127041,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.007",138,507.4,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,127042,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.007",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,127043,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.010",162,507.4,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,127044,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.010",100,507.38,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127045,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.413",100,507.34,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127074,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:02:56.413",100,507.34,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127075,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:03.397",100,507.16,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,127405,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:12.613",100,507.19,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127654,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:19.203",100,507.18,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,127999,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:26.477",100,507.06,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,128360,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:26.477",100,507.06,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,128361,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:26.480",100,507.06,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,128362,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:34.860",100,507.05,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,128783,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:49.683",100,507.26,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,129505,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:49.687",100,507.27,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,129509,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:49.690",100,507.27,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,129529,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:03:49.690",100,507.27,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,129531,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:14.970",100,507.68,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,131246,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:15.003",100,507.68,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,131253,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:27.520",100,507.41,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,131801,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:29.150",100,507.29,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,132268,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:29.483",100,507.31,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132463,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.890",100,507.36,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132619,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.893",100,507.37,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132620,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.893",100,507.43,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132621,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.893",100,507.5,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132622,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.897",200,507.5,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132623,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:30.897",302,507.5,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132624,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:32.363",100,507.23,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,132919,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:32.367",100,507.36,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132920,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:32.367",100,507.35,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,132921,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:37.400",100,507.35,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,133242,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:37.403",100,507.35,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,133243,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:46.317",100,507.19,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,133600,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:46.317",100,507.19,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,133601,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:49.197",100,507.3,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,133999,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:50.163",100,507.41,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,134077,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:04:50.177",200,507.51,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,134078,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:10.230",100,507.56,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,135253,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:10.230",100,507.56,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,135258,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:10.247",100,507.57,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,135295,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:22.710",100,507.71,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,135846,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:48.937",100,507.49,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,138087,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:05:48.940",100,507.49,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,138088,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:06.967",100,507.46,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,139284,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:22.363",100,507.34,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,140127,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:34.420",100,507.47,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,140761,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:34.420",100,507.51,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,140762,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:38.233",100,507.51,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,140894,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:38.237",100,507.52,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,140895,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:06:38.237",100,507.49,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,140896,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:12.420",100,507.41,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,142587,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:17.863",407,507.495,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,142770,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:17.863",100,507.61,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,142771,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:26.170",100,507.61,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,143391,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:26.170",153,507.61,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,143392,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:26.170",100,507.63,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,143393,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:30.583",100,507.67,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,143711,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:37.293",100,507.75,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144228,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:41.797",115,507.6,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144580,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:41.800",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144581,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:41.893",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144588,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:41.917",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144590,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.900",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144835,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.903",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144838,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.907",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144840,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.910",100,507.6,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144841,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.960",152,507.61,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,144842,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:47.960",200,507.6,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144843,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:48.143",100,507.63,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,144850,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:53.890",100,507.76,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,145122,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:07:54.013",100,507.83,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,145269,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:04.277",100,508.2,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,146374,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:28.873",100,507.9,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,148107,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:57.097",100,507.64,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,149273,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:57.097",100,507.64,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,149274,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:57.097",100,507.64,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,149275,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:08:57.100",100,507.59,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,149276,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:01.430",100,507.55,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,149439,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:01.430",100,507.55,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,149440,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:01.430",100,507.57,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,149442,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:02.833",100,507.69,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,149507,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:02.833",100,507.69,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,149508,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:03.277",100,507.41,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,149516,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:11.943",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150241,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:15.487",100,507.4,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150415,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:17.793",100,507.29,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150571,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:18.427",150,507.32,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150638,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:18.427",132,507.34,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150639,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:18.460",100,507.39,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,150641,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:18.460",100,507.46,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,150642,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:18.460",100,507.46,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,150643,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:30.653",100,507.51,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,151598,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:37.087",100,507.58,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,151890,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:49.010",100,507.72,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,152418,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:49.017",100,507.89,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,152423,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:09:56.700",100,507.98,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,153045,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:15.580",100,507.87,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,154111,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:15.580",200,507.87,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,154112,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:15.580",100,507.87,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,154113,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.717",100,507.89,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,154342,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.720",100,507.91,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,154343,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.723",100,507.95,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,154344,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.737",100,508.05,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,154347,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.737",107,508.13,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,154348,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.740",100,508.14,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,154351,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:22.740",100,508.14,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,154352,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:26.153",100,508.17,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,154704,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:27.173",100,507.98,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,154847,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:31.167",100,508.2,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,155068,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:34.890",100,507.99,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,155314,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:10:49.583",100,508.19,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,155944,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:00.740",100,508.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,156705,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:00.743",100,507.99,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,156706,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:00.747",100,507.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,156708,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:00.943",100,507.87,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,156731,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:02.297",100,507.87,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,156815,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:03.970",100,507.74,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,156929,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:03.970",100,507.7,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,156930,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:07.913",200,507.82,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157231,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:07.913",100,507.82,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157232,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:07.933",100,507.97,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,157239,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.570",100,507.91,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157361,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.573",100,507.94,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157362,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.573",100,507.97,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157363,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.573",100,507.96,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,157364,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.577",100,507.97,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,157365,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.580",100,507.95,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,157366,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:10.640",100,507.98,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,157368,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:23.700",100,507.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,158189,0,Success,,,0,
GOOG,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:42.617",150,507.86,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,159231,0,Success,,,0,
